2015/12/29 01:38:37,65.08,55.65
2015/12/29 01:39:07,65.06,55.31
2015/12/29 01:39:37,65.08,55.65
2015/12/29 01:40:08,65.03,55.62
2015/12/29 01:40:38,65.05,55.71
2015/12/29 01:41:08,65.03,55.76
2015/12/29 01:41:38,65.03,55.77
2015/12/29 01:42:08,65.03,55.55
2015/12/29 01:42:38,65.05,55.52
2015/12/29 01:43:08,65.03,55.69
2015/12/29 01:43:39,65.05,55.65
2015/12/29 01:44:09,65.05,55.58
2015/12/29 01:44:39,65.01,55.49
2015/12/29 01:45:09,65.01,55.70
2015/12/29 01:45:39,65.05,55.67
2015/12/29 01:46:09,64.99,55.43
2015/12/29 01:46:40,64.99,55.52
2015/12/29 01:47:10,65.03,55.56
2015/12/29 01:47:40,65.03,55.61
2015/12/29 01:48:10,65.03,55.81
2015/12/29 01:48:40,65.01,55.64
2015/12/29 01:49:10,65.03,55.77
2015/12/29 01:49:41,64.99,55.42
2015/12/29 01:50:11,65.01,55.75
2015/12/29 01:50:41,64.99,55.72
2015/12/29 01:51:11,64.99,55.70
2015/12/29 01:51:41,64.99,55.49
2015/12/29 01:52:11,64.95,55.72
2015/12/29 01:52:42,64.99,55.70
2015/12/29 01:53:12,64.97,55.71
2015/12/29 01:53:42,64.99,55.78
2015/12/29 01:54:12,64.99,55.77
2015/12/29 01:54:42,65.01,55.65
2015/12/29 01:55:12,65.03,55.75
2015/12/29 01:55:43,65.01,55.71
2015/12/29 01:56:13,65.03,55.76
2015/12/29 01:56:43,64.99,55.72
2015/12/29 01:57:13,65.01,55.66
2015/12/29 01:57:43,65.03,55.70
2015/12/29 01:58:13,65.01,55.76
2015/12/29 01:58:43,64.97,55.68
2015/12/29 01:59:14,64.95,55.61
2015/12/29 01:59:44,64.95,55.86
2015/12/29 02:00:14,64.95,55.83
2015/12/29 02:00:44,64.95,55.90
2015/12/29 02:01:14,64.97,55.96
2015/12/29 02:01:44,64.95,55.96
2015/12/29 02:02:15,64.95,55.75
2015/12/29 02:02:45,64.97,55.88
2015/12/29 02:03:15,64.93,55.88
2015/12/29 02:03:45,64.93,55.89
2015/12/29 02:04:15,64.89,55.95
2015/12/29 02:04:45,64.89,56.00
2015/12/29 02:05:16,64.89,55.95
2015/12/29 02:05:46,64.85,55.87
2015/12/29 02:06:16,64.85,56.02
2015/12/29 02:06:46,64.85,55.98
2015/12/29 02:07:16,64.87,55.94
2015/12/29 02:07:46,64.85,55.99
2015/12/29 02:08:17,64.85,56.07
2015/12/29 02:08:47,64.83,56.09
2015/12/29 02:09:17,64.81,56.07
2015/12/29 02:09:47,64.87,55.94
2015/12/29 02:10:17,64.85,55.90
2015/12/29 02:10:47,64.83,55.90
2015/12/29 02:11:18,64.87,56.03
2015/12/29 02:11:48,64.83,55.84
2015/12/29 02:12:18,64.85,55.99
2015/12/29 02:12:48,64.85,56.00
2015/12/29 02:13:18,64.85,55.97
2015/12/29 02:13:48,64.85,56.07
2015/12/29 02:14:18,64.83,56.13
2015/12/29 02:14:49,64.85,56.00
2015/12/29 02:15:19,64.81,55.85
2015/12/29 02:15:49,64.81,56.03
2015/12/29 02:16:19,64.81,56.00
2015/12/29 02:16:49,64.79,56.13
2015/12/29 02:17:20,64.81,56.26
2015/12/29 02:17:50,64.79,55.97
2015/12/29 02:18:20,64.79,56.08
2015/12/29 02:18:50,64.78,56.23
2015/12/29 02:19:20,64.78,55.87
2015/12/29 02:19:50,64.78,56.27
2015/12/29 02:20:20,64.78,56.03
2015/12/29 02:20:51,64.79,56.13
2015/12/29 02:21:21,64.78,56.12
2015/12/29 02:21:51,64.76,56.11
2015/12/29 02:22:21,64.72,56.21
2015/12/29 02:22:51,64.72,56.16
2015/12/29 02:23:21,64.78,56.22
2015/12/29 02:23:52,64.72,56.08
2015/12/29 02:24:22,64.72,56.19
2015/12/29 02:24:52,64.74,56.26
2015/12/29 02:25:22,64.76,55.92
2015/12/29 02:25:52,64.76,56.21
2015/12/29 02:26:22,64.76,56.16
2015/12/29 02:26:53,64.74,56.18
2015/12/29 02:27:23,64.72,56.20
2015/12/29 02:27:53,64.74,56.16
2015/12/29 02:28:23,64.72,56.07
2015/12/29 02:28:53,64.70,56.07
2015/12/29 02:29:23,64.68,56.19
2015/12/29 02:29:53,64.72,56.17
2015/12/29 02:30:24,64.70,56.19
2015/12/29 02:30:54,64.72,56.29
2015/12/29 02:31:24,64.70,56.11
2015/12/29 02:31:54,64.72,56.25
2015/12/29 02:32:24,64.74,56.29
2015/12/29 02:32:55,64.72,56.13
2015/12/29 02:33:25,64.70,56.16
2015/12/29 02:33:55,64.70,56.27
2015/12/29 02:34:25,64.66,56.31
2015/12/29 02:34:55,64.66,56.09
2015/12/29 02:35:25,64.70,56.39
2015/12/29 02:35:55,64.68,56.32
2015/12/29 02:36:26,64.66,56.10
2015/12/29 02:36:56,64.66,56.39
2015/12/29 02:37:26,64.64,56.36
2015/12/29 02:37:56,64.62,56.32
2015/12/29 02:38:26,64.66,56.38
2015/12/29 02:38:56,64.64,56.29
2015/12/29 02:39:27,64.64,56.45
2015/12/29 02:39:57,64.62,56.36
2015/12/29 02:40:27,64.64,56.36
2015/12/29 02:40:57,64.64,56.39
2015/12/29 02:41:27,64.62,56.48
2015/12/29 02:41:57,64.64,56.61
2015/12/29 02:42:28,64.62,56.45
2015/12/29 02:42:58,64.62,56.42
2015/12/29 02:43:28,64.62,56.16
2015/12/29 02:43:58,64.66,56.56
2015/12/29 02:44:28,64.68,56.59
2015/12/29 02:44:58,64.72,56.69
2015/12/29 02:45:29,64.74,56.69
2015/12/29 02:45:59,64.76,56.64
2015/12/29 02:46:29,64.76,56.69
2015/12/29 02:46:59,64.78,56.85
2015/12/29 02:47:29,64.78,56.76
2015/12/29 02:47:59,64.79,56.70
2015/12/29 02:48:30,64.79,56.62
2015/12/29 02:49:00,64.79,56.74
2015/12/29 02:49:30,64.76,56.55
2015/12/29 02:50:00,64.78,56.81
2015/12/29 02:50:30,64.78,56.55
2015/12/29 02:51:00,64.79,56.74
2015/12/29 02:51:30,64.78,56.72
2015/12/29 02:52:01,64.79,56.69
2015/12/29 02:52:31,64.78,56.78
2015/12/29 02:53:01,64.74,56.46
2015/12/29 02:53:31,64.74,56.71
2015/12/29 02:54:01,64.76,56.77
2015/12/29 02:54:31,64.78,56.81
2015/12/29 02:55:02,64.78,56.61
2015/12/29 02:55:32,64.78,56.58
2015/12/29 02:56:02,64.74,56.78
2015/12/29 02:56:32,64.74,56.74
2015/12/29 02:57:02,64.72,56.64
2015/12/29 02:57:32,64.68,56.71
2015/12/29 02:58:03,64.70,56.78
2015/12/29 02:58:33,64.70,56.61
2015/12/29 02:59:03,64.72,56.55
2015/12/29 02:59:33,64.68,56.49
2015/12/29 03:00:03,64.72,56.81
2015/12/29 03:00:33,64.70,56.47
2015/12/29 03:01:04,64.68,56.68
2015/12/29 03:01:34,64.66,56.96
2015/12/29 03:02:04,64.66,56.74
2015/12/29 03:02:34,64.68,56.74
2015/12/29 03:03:04,64.72,56.84
2015/12/29 03:03:34,64.70,56.72
2015/12/29 03:04:05,64.70,56.70
2015/12/29 03:04:35,64.70,56.68
2015/12/29 03:05:05,64.70,56.73
2015/12/29 03:05:35,64.68,56.79
2015/12/29 03:06:05,64.70,56.84
2015/12/29 03:06:35,64.68,56.59
2015/12/29 03:07:05,64.66,56.09
2015/12/29 03:07:36,64.70,56.74
2015/12/29 03:08:06,64.68,56.68
2015/12/29 03:08:36,64.68,56.71
2015/12/29 03:09:06,64.72,56.67
2015/12/29 03:09:36,64.70,56.58
2015/12/29 03:10:06,64.72,56.43
2015/12/29 03:10:37,64.74,56.48
2015/12/29 03:11:07,64.72,56.65
2015/12/29 03:11:37,64.74,56.68
2015/12/29 03:12:07,64.72,56.81
2015/12/29 03:12:37,64.72,56.79
2015/12/29 03:13:07,64.72,56.64
2015/12/29 03:13:38,64.70,56.63
2015/12/29 03:14:08,64.72,56.77
2015/12/29 03:14:38,64.68,56.81
2015/12/29 03:15:08,64.66,56.71
2015/12/29 03:15:38,64.66,56.73
2015/12/29 03:16:08,64.64,56.68
2015/12/29 03:16:39,64.62,56.61
2015/12/29 03:17:09,64.62,56.78
2015/12/29 03:17:39,64.66,56.70
2015/12/29 03:18:09,64.62,56.64
2015/12/29 03:18:39,64.64,56.83
2015/12/29 03:19:09,64.64,56.77
2015/12/29 03:19:40,64.60,56.71
2015/12/29 03:20:10,64.58,56.54
2015/12/29 03:20:40,64.62,56.71
2015/12/29 03:21:10,64.60,56.61
2015/12/29 03:21:40,64.60,56.71
2015/12/29 03:22:10,64.62,56.79
2015/12/29 03:22:40,64.64,56.58
2015/12/29 03:23:11,64.62,56.65
2015/12/29 03:23:41,64.62,56.64
2015/12/29 03:24:11,64.62,56.73
2015/12/29 03:24:41,64.64,56.59
2015/12/29 03:25:11,64.60,56.60
2015/12/29 03:25:41,64.60,56.71
2015/12/29 03:26:12,64.64,56.68
2015/12/29 03:26:42,64.64,56.58
2015/12/29 03:27:12,64.64,56.72
2015/12/29 03:27:42,64.60,56.60
2015/12/29 03:28:12,64.58,56.71
2015/12/29 03:28:42,64.58,56.82
2015/12/29 03:29:13,64.54,56.63
2015/12/29 03:29:43,64.58,56.74
2015/12/29 03:30:13,64.58,56.67
2015/12/29 03:30:43,64.54,56.82
2015/12/29 03:31:13,64.58,56.81
2015/12/29 03:31:43,64.56,56.66
2015/12/29 03:32:14,64.54,56.64
2015/12/29 03:32:44,64.56,56.76
2015/12/29 03:33:14,64.56,56.86
2015/12/29 03:33:44,64.56,56.73
2015/12/29 03:34:14,64.56,56.74
2015/12/29 03:34:44,64.58,56.78
2015/12/29 03:35:15,64.56,56.75
2015/12/29 03:35:45,64.56,56.74
2015/12/29 03:36:15,64.56,56.78
2015/12/29 03:36:45,64.56,56.85
2015/12/29 03:37:15,64.56,56.75
2015/12/29 03:37:45,64.54,56.79
2015/12/29 03:38:15,64.58,56.77
2015/12/29 03:38:46,64.56,56.67
2015/12/29 03:39:16,64.54,56.65
2015/12/29 03:39:46,64.56,56.87
2015/12/29 03:40:16,64.58,56.82
2015/12/29 03:40:46,64.56,56.81
2015/12/29 03:41:16,64.56,56.77
2015/12/29 03:41:47,64.54,56.82
2015/12/29 03:42:17,64.54,56.79
2015/12/29 03:42:47,64.54,56.77
2015/12/29 03:43:17,64.54,56.83
2015/12/29 03:43:47,64.56,56.83
2015/12/29 03:44:17,64.56,56.82
2015/12/29 03:44:48,64.54,56.80
2015/12/29 03:45:18,64.54,56.84
2015/12/29 03:45:48,64.54,56.78
2015/12/29 03:46:18,64.52,56.74
2015/12/29 03:46:48,64.54,56.81
2015/12/29 03:47:18,64.50,56.84
2015/12/29 03:47:49,64.50,56.84
2015/12/29 03:48:19,64.50,56.84
2015/12/29 03:48:49,64.50,56.77
2015/12/29 03:49:19,64.49,56.76
2015/12/29 03:49:49,64.52,56.71
2015/12/29 03:50:19,64.54,56.65
2015/12/29 03:50:50,64.54,56.71
2015/12/29 03:51:20,64.50,56.70
2015/12/29 03:51:50,64.50,56.73
2015/12/29 03:52:20,64.50,56.74
2015/12/29 03:52:50,64.52,56.71
2015/12/29 03:53:20,64.50,56.78
2015/12/29 03:53:51,64.50,56.74
2015/12/29 03:54:21,64.50,56.74
2015/12/29 03:54:51,64.52,56.69
2015/12/29 03:55:21,64.52,56.73
2015/12/29 03:55:51,64.52,56.71
2015/12/29 03:56:21,64.50,56.70
2015/12/29 03:56:51,64.50,56.71
2015/12/29 03:57:22,64.49,56.71
2015/12/29 03:57:52,64.47,56.74
2015/12/29 03:58:22,64.49,56.71
2015/12/29 03:58:52,64.47,56.78
2015/12/29 03:59:22,64.45,56.83
2015/12/29 03:59:52,64.45,56.71
2015/12/29 04:00:23,64.47,56.72
2015/12/29 04:00:53,64.47,56.74
2015/12/29 04:01:23,64.47,56.77
2015/12/29 04:01:53,64.45,56.71
2015/12/29 04:02:23,64.45,56.76
2015/12/29 04:02:53,64.47,56.80
2015/12/29 04:03:24,64.43,56.77
2015/12/29 04:03:54,64.41,56.71
2015/12/29 04:04:24,64.45,56.79
2015/12/29 04:04:54,64.45,56.74
2015/12/29 04:05:24,64.49,56.74
2015/12/29 04:05:54,64.45,56.79
2015/12/29 04:06:24,64.43,56.84
2015/12/29 04:06:55,64.45,56.83
2015/12/29 04:07:25,64.43,56.83
2015/12/29 04:07:55,64.43,56.85
2015/12/29 04:08:25,64.43,56.85
2015/12/29 04:08:55,64.43,56.84
2015/12/29 04:09:26,64.39,56.80
2015/12/29 04:09:56,64.45,56.80
2015/12/29 04:10:26,64.41,56.89
2015/12/29 04:10:56,64.41,56.86
2015/12/29 04:11:26,64.43,56.89
2015/12/29 04:11:56,64.41,56.79
2015/12/29 04:12:26,64.43,56.89
2015/12/29 04:12:57,64.43,56.83
2015/12/29 04:13:27,64.43,56.88
2015/12/29 04:13:57,64.41,56.87
2015/12/29 04:14:27,64.41,56.93
2015/12/29 04:14:57,64.37,56.87
2015/12/29 04:15:27,64.39,56.90
2015/12/29 04:15:58,64.39,56.76
2015/12/29 04:16:28,64.37,56.97
2015/12/29 04:16:58,64.37,56.94
2015/12/29 04:17:28,64.37,56.84
2015/12/29 04:17:58,64.41,56.84
2015/12/29 04:18:28,64.39,56.69
2015/12/29 04:18:59,64.39,56.91
2015/12/29 04:19:29,64.37,56.81
2015/12/29 04:19:59,64.37,56.94
2015/12/29 04:20:29,64.39,56.90
2015/12/29 04:20:59,64.35,56.93
2015/12/29 04:21:29,64.39,56.91
2015/12/29 04:22:00,64.37,56.94
2015/12/29 04:22:30,64.37,56.81
2015/12/29 04:23:00,64.37,56.86
2015/12/29 04:23:30,64.37,57.00
2015/12/29 04:24:00,64.37,56.87
2015/12/29 04:24:30,64.37,56.89
2015/12/29 04:25:01,64.33,56.92
2015/12/29 04:25:31,64.35,56.90
2015/12/29 04:26:01,64.37,56.84
2015/12/29 04:26:31,64.39,56.87
2015/12/29 04:27:01,64.35,56.88
2015/12/29 04:27:31,64.35,56.90
2015/12/29 04:28:01,64.33,56.88
2015/12/29 04:28:32,64.35,56.87
2015/12/29 04:29:02,64.35,56.90
2015/12/29 04:29:32,64.35,56.93
2015/12/29 04:30:02,64.35,56.90
2015/12/29 04:30:32,64.35,56.86
2015/12/29 04:31:02,64.35,56.94
2015/12/29 04:31:33,64.29,56.93
2015/12/29 04:32:03,64.35,57.00
2015/12/29 04:32:33,64.33,56.94
2015/12/29 04:33:03,64.33,56.92
2015/12/29 04:33:33,64.31,57.00
2015/12/29 04:34:03,64.31,57.01
2015/12/29 04:34:34,64.31,56.90
2015/12/29 04:35:04,64.31,56.93
2015/12/29 04:35:34,64.37,56.92
2015/12/29 04:36:04,64.33,56.93
2015/12/29 04:36:34,64.29,56.89
2015/12/29 04:37:04,64.31,56.84
2015/12/29 04:37:35,64.33,56.87
2015/12/29 04:38:05,64.29,57.08
2015/12/29 04:38:35,64.33,56.96
2015/12/29 04:39:05,64.37,57.13
2015/12/29 04:39:35,64.35,56.98
2015/12/29 04:40:05,64.41,57.10
2015/12/29 04:40:36,64.41,57.09
2015/12/29 04:41:06,64.47,57.08
2015/12/29 04:41:36,64.45,57.00
2015/12/29 04:42:06,64.43,56.82
2015/12/29 04:42:36,64.45,57.12
2015/12/29 04:43:06,64.47,56.84
2015/12/29 04:43:36,64.49,57.04
2015/12/29 04:44:07,64.50,56.96
2015/12/29 04:44:37,64.45,57.02
2015/12/29 04:45:07,64.49,57.10
2015/12/29 04:45:37,64.45,57.00
2015/12/29 04:46:07,64.47,57.03
2015/12/29 04:46:37,64.47,56.95
2015/12/29 04:47:08,64.45,56.99
2015/12/29 04:47:38,64.45,57.03
2015/12/29 04:48:08,64.45,57.12
2015/12/29 04:48:38,64.39,57.00
2015/12/29 04:49:08,64.45,57.33
2015/12/29 04:49:38,64.45,57.25
2015/12/29 04:50:09,64.43,57.23
2015/12/29 04:50:39,64.39,57.15
2015/12/29 04:51:09,64.41,57.26
2015/12/29 04:51:39,64.39,57.22
2015/12/29 04:52:09,64.39,57.19
2015/12/29 04:52:39,64.43,57.39
2015/12/29 04:53:10,64.43,57.40
2015/12/29 04:53:40,64.43,57.21
2015/12/29 04:54:10,64.43,57.44
2015/12/29 04:54:40,64.39,57.39
2015/12/29 04:55:10,64.45,57.37
2015/12/29 04:55:40,64.47,57.26
2015/12/29 04:56:11,64.45,57.35
2015/12/29 04:56:41,64.41,57.28
2015/12/29 04:57:11,64.45,57.24
2015/12/29 04:57:41,64.45,57.24
2015/12/29 04:58:11,64.45,57.23
2015/12/29 04:58:41,64.43,57.19
2015/12/29 04:59:11,64.41,56.98
2015/12/29 04:59:42,64.39,57.32
2015/12/29 05:00:12,64.43,57.28
2015/12/29 05:00:42,64.47,57.24
2015/12/29 05:01:12,64.47,57.17
2015/12/29 05:01:42,64.47,57.09
2015/12/29 05:02:12,64.47,57.22
2015/12/29 05:02:43,64.47,57.03
2015/12/29 05:03:13,64.49,57.22
2015/12/29 05:03:43,64.50,57.20
2015/12/29 05:04:13,64.50,57.05
2015/12/29 05:04:43,64.49,57.17
2015/12/29 05:05:13,64.52,57.10
2015/12/29 05:05:44,64.54,56.97
2015/12/29 05:06:14,64.52,57.07
2015/12/29 05:06:44,64.52,57.15
2015/12/29 05:07:14,64.52,57.05
2015/12/29 05:07:44,64.54,57.13
2015/12/29 05:08:14,64.52,57.06
2015/12/29 05:08:45,64.56,57.11
2015/12/29 05:09:15,64.54,57.06
2015/12/29 05:09:45,64.52,57.09
2015/12/29 05:10:15,64.54,57.12
2015/12/29 05:10:45,64.56,57.02
2015/12/29 05:11:15,64.54,56.91
2015/12/29 05:11:46,64.56,57.13
2015/12/29 05:12:16,64.52,57.03
2015/12/29 05:12:46,64.50,56.98
2015/12/29 05:13:16,64.50,56.98
2015/12/29 05:13:46,64.47,57.19
2015/12/29 05:14:16,64.45,56.89
2015/12/29 05:14:46,64.45,57.03
2015/12/29 05:15:17,64.37,57.01
2015/12/29 05:15:47,64.41,57.16
2015/12/29 05:16:17,64.41,56.95
2015/12/29 05:16:47,64.41,57.04
2015/12/29 05:17:17,64.39,57.03
2015/12/29 05:17:47,64.41,56.90
2015/12/29 05:18:18,64.33,56.96
2015/12/29 05:18:48,64.35,57.06
2015/12/29 05:19:18,64.31,57.17
2015/12/29 05:19:48,64.27,57.22
2015/12/29 05:20:18,64.31,57.17
2015/12/29 05:20:48,64.29,57.15
2015/12/29 05:21:19,64.29,57.00
